user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
2042,21,Overwatch 2,24.6,Adults,20.34,Xbox,No,Valve,Nintendo,2021,Adventure,Yes,51.8,Medium,Average,Average,"Disappointing game, but the graphics could be better.",Offline,3
111,10,Ghost of Tsushima,27.7,Teens,49.51,PlayStation,No,EA Sports,Take-Two Interactive,2022,Fighting,No,8.8,Low,Good,Excellent,"Amazing game, but the graphics could be better.",Offline,3
209,17,Kingdom Hearts III,25.1,Kids,40.99,Mobile,No,Valve,Epic Games,2015,Simulation,No,8.8,Medium,Average,Good,"Great game, but the graphics could be better.",Offline,10
1766,39,Tomb Raider (2013),35.7,All Ages,55.57,PlayStation,Yes,CD Projekt Red,Square Enix,2016,Action,Yes,23.7,Ultra,Poor,Good,"Great game, but the gameplay is amazing.",Offline,6
1202,20,Minecraft,35.7,Adults,37.07,PlayStation,No,Rockstar Games,Capcom,2022,Shooter,Yes,52.2,Ultra,Poor,Average,"Amazing game, but the graphics could be better.",Offline,8
2979,18,League of Legends,39.5,All Ages,47.95,PC,No,CD Projekt Red,Nintendo,2011,Party,Yes,45.8,Medium,Average,Good,"Disappointing game, but the gameplay is amazing.",Online,7
1786,29,Stardew Valley,35.9,All Ages,59.58,Xbox,Yes,Capcom,Take-Two Interactive,2018,RPG,Yes,25.3,High,Excellent,Poor,"Solid game, but the graphics could be better.",Offline,8
2473,37,The Sims 4,42.4,Kids,58.14,Mobile,Yes,CD Projekt Red,Nintendo,2018,Action,No,49.5,Ultra,Excellent,Poor,"Amazing game, but the graphics could be better.",Offline,1
2376,23,Pokémon Scarlet & Violet,36.0,Adults,55.1,Mobile,Yes,Innersloth,Activision,2015,Sports,Yes,32.6,Ultra,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Online,10
1908,33,Tekken 7,27.3,Kids,30.3,Nintendo Switch,No,Capcom,Take-Two Interactive,2011,Puzzle,Yes,37.8,High,Average,Excellent,"Disappointing game, but the graphics could be better.",Online,6
11,8,Fall Guys,32.8,Kids,42.56,PlayStation,No,Nintendo,Valve,2018,Simulation,No,44.0,Medium,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,3
856,33,Tekken 7,27.3,Teens,42.9,PlayStation,Yes,Bungie,Take-Two Interactive,2017,Strategy,No,18.8,Low,Average,Poor,"Amazing game, but the gameplay is amazing.",Online,2
1259,22,Pillars of Eternity II: Deadfire,21.4,Teens,25.94,Mobile,Yes,Valve,Activision,2011,Strategy,No,31.7,High,Average,Poor,"Amazing game, but the graphics could be better.",Offline,4
2302,16,Just Dance 2024,36.4,All Ages,54.45,PC,Yes,Game Freak,Innersloth,2012,Shooter,Yes,26.9,High,Average,Good,"Great game, but the graphics could be better.",Online,3
1590,24,Portal 2,42.5,Kids,54.9,Nintendo Switch,Yes,Bungie,Valve,2015,Fighting,Yes,49.0,Low,Poor,Average,"Great game, but the gameplay is amazing.",Online,6
1502,24,Portal 2,34.5,Teens,33.91,PC,No,CD Projekt Red,Nintendo,2015,Puzzle,Yes,55.3,Medium,Excellent,Excellent,"Amazing game, but too many bugs.",Offline,7
129,1,Among Us,31.1,Teens,55.85,Xbox,No,Innersloth,Valve,2014,Adventure,No,7.2,Ultra,Excellent,Good,"Disappointing game, but too many bugs.",Online,1
100,38,The Witcher 3: Wild Hunt,28.8,Teens,48.73,PC,Yes,Nintendo,Nintendo,2021,Puzzle,No,10.9,Low,Good,Poor,"Great game, but too many bugs.",Online,3
290,22,Pillars of Eternity II: Deadfire,16.3,Kids,29.66,Mobile,No,Epic Games,Nintendo,2023,Strategy,Yes,6.2,Ultra,Average,Good,"Disappointing game, but the graphics could be better.",Online,2
1593,17,Kingdom Hearts III,27.5,Kids,26.5,Mobile,No,Epic Games,Electronic Arts,2020,Strategy,Yes,45.1,Medium,Good,Average,"Great game, but the graphics could be better.",Online,4
1677,32,Super Smash Bros. Ultimate,26.4,Adults,26.23,Nintendo Switch,No,Nintendo,Valve,2020,Strategy,Yes,41.1,Medium,Average,Excellent,"Disappointing game, but too many bugs.",Offline,7
1149,18,League of Legends,22.6,Teens,26.0,PlayStation,No,EA Sports,Take-Two Interactive,2020,Sports,Yes,37.7,Low,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Online,6
1845,33,Tekken 7,31.9,Kids,53.92,Xbox,No,Rockstar Games,Capcom,2013,Adventure,Yes,17.6,Ultra,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,1
2694,31,Super Mario Odyssey,30.5,All Ages,28.02,Mobile,Yes,Epic Games,Square Enix,2017,Action,No,55.0,Low,Poor,Excellent,"Great game, but too many bugs.",Offline,6
1828,0,1000-Piece Puzzle,32.1,Adults,42.43,Nintendo Switch,No,CD Projekt Red,Activision,2013,RPG,No,38.3,Ultra,Excellent,Good,"Great game, but too many bugs.",Offline,1
665,34,Tetris,14.9,Adults,28.66,PlayStation,No,Nintendo,Activision,2015,Sports,Yes,7.2,Low,Excellent,Poor,"Amazing game, but too many bugs.",Offline,10
1371,31,Super Mario Odyssey,25.4,Kids,24.81,PC,No,EA Sports,Electronic Arts,2018,Fighting,Yes,49.0,Medium,Average,Excellent,"Disappointing game, but the graphics could be better.",Offline,2
698,0,1000-Piece Puzzle,32.8,Adults,35.2,PC,Yes,Innersloth,Valve,2018,RPG,No,52.7,High,Excellent,Excellent,"Great game, but the gameplay is amazing.",Online,1
183,35,The Elder Scrolls V: Skyrim,28.3,Kids,49.91,Nintendo Switch,Yes,Innersloth,Electronic Arts,2020,Simulation,No,12.5,Medium,Poor,Excellent,"Great game, but the graphics could be better.",Offline,6
351,4,Call of Duty: Modern Warfare 2,23.2,Teens,33.88,Mobile,No,Rockstar Games,Epic Games,2020,Strategy,No,23.9,High,Average,Good,"Amazing game, but the graphics could be better.",Online,10
1820,4,Call of Duty: Modern Warfare 2,43.2,Teens,54.58,PlayStation,No,Nintendo,Epic Games,2016,Fighting,No,59.1,Medium,Average,Average,"Solid game, but the graphics could be better.",Online,5
1402,30,Street Fighter V,24.6,Adults,48.16,PlayStation,Yes,Epic Games,Nintendo,2011,Adventure,Yes,6.8,Low,Good,Average,"Amazing game, but the graphics could be better.",Offline,7
2756,24,Portal 2,41.0,Teens,59.11,PlayStation,Yes,Rockstar Games,Activision,2021,Simulation,Yes,32.5,Medium,Poor,Good,"Amazing game, but too many bugs.",Offline,6
1489,4,Call of Duty: Modern Warfare 2,30.3,Teens,45.81,Xbox,No,Rockstar Games,Epic Games,2023,Adventure,Yes,28.2,Medium,Good,Good,"Great game, but too many bugs.",Offline,5
678,34,Tetris,19.9,Adults,20.55,Xbox,No,Rockstar Games,Capcom,2013,Strategy,No,29.2,Low,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,5
2850,23,Pokémon Scarlet & Violet,14.9,Kids,28.44,Xbox,No,Capcom,Innersloth,2017,Puzzle,No,6.1,High,Excellent,Good,"Great game, but too many bugs.",Offline,7
340,15,Hitman 3,29.6,Adults,52.02,Mobile,Yes,Innersloth,Square Enix,2022,Shooter,No,14.7,Low,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,6
111,33,Tekken 7,37.7,Kids,42.6,Nintendo Switch,No,CD Projekt Red,Capcom,2012,Party,No,56.6,Low,Poor,Average,"Amazing game, but the gameplay is amazing.",Online,1
2309,9,Fortnite,36.5,Teens,57.19,PlayStation,No,Nintendo,Innersloth,2013,Adventure,No,21.2,Ultra,Average,Excellent,"Disappointing game, but the graphics could be better.",Offline,8
1212,24,Portal 2,25.6,Teens,36.26,PlayStation,No,CD Projekt Red,Electronic Arts,2014,Fighting,Yes,30.4,High,Good,Excellent,"Solid game, but too many bugs.",Offline,8
2419,28,Spelunky 2,18.5,Adults,25.06,PlayStation,Yes,Epic Games,Square Enix,2011,RPG,Yes,24.6,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Online,2
1721,8,Fall Guys,46.9,Adults,59.96,PlayStation,Yes,Valve,Capcom,2014,Party,Yes,51.8,Low,Excellent,Excellent,"Solid game, but too many bugs.",Offline,3
1823,17,Kingdom Hearts III,37.6,All Ages,52.98,PlayStation,No,Valve,Nintendo,2013,Party,No,40.2,Ultra,Excellent,Excellent,"Great game, but the gameplay is amazing.",Offline,6
2652,23,Pokémon Scarlet & Violet,28.3,All Ages,31.59,PC,No,EA Sports,Square Enix,2016,Fighting,No,35.6,High,Average,Poor,"Solid game, but the gameplay is amazing.",Offline,1
2497,22,Pillars of Eternity II: Deadfire,28.3,All Ages,31.09,Mobile,Yes,Bungie,Valve,2019,Simulation,No,35.8,Medium,Good,Excellent,"Disappointing game, but too many bugs.",Offline,6
1730,21,Overwatch 2,28.3,Adults,45.48,PlayStation,No,EA Sports,Epic Games,2021,Fighting,No,16.7,Ultra,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Offline,6
1896,4,Call of Duty: Modern Warfare 2,25.2,Kids,33.64,PC,Yes,CD Projekt Red,Electronic Arts,2020,Sports,Yes,22.8,High,Excellent,Average,"Disappointing game, but the graphics could be better.",Online,5
2909,23,Pokémon Scarlet & Violet,36.8,All Ages,50.7,Nintendo Switch,No,EA Sports,Take-Two Interactive,2018,Party,No,37.8,Low,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Online,4
1412,20,Minecraft,36.7,Teens,39.76,PlayStation,Yes,Nintendo,Capcom,2010,Sports,Yes,59.6,Medium,Good,Poor,"Great game, but too many bugs.",Offline,10
1362,7,FIFA 24,39.9,All Ages,48.18,PC,Yes,Rockstar Games,Innersloth,2012,RPG,Yes,54.8,Ultra,Poor,Poor,"Solid game, but the graphics could be better.",Offline,10
1944,37,The Sims 4,34.4,All Ages,59.51,Xbox,Yes,Bungie,Electronic Arts,2016,Sports,Yes,9.2,Medium,Good,Excellent,"Great game, but the graphics could be better.",Online,10
1353,35,The Elder Scrolls V: Skyrim,26.4,Adults,26.22,PlayStation,No,Nintendo,Electronic Arts,2022,Party,Yes,46.6,Medium,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,7
656,1,Among Us,40.5,All Ages,50.2,PlayStation,No,CD Projekt Red,Electronic Arts,2023,Party,Yes,55.5,Medium,Average,Poor,"Great game, but the graphics could be better.",Offline,2
2197,21,Overwatch 2,42.1,Teens,54.12,Mobile,No,Capcom,Electronic Arts,2021,Adventure,No,46.5,High,Average,Good,"Amazing game, but too many bugs.",Online,10
350,29,Stardew Valley,34.4,Teens,56.04,Xbox,No,EA Sports,Square Enix,2021,Shooter,No,21.8,Medium,Average,Poor,"Solid game, but too many bugs.",Online,7
2371,33,Tekken 7,29.6,All Ages,56.07,PlayStation,No,Bungie,Epic Games,2017,Sports,No,9.6,Low,Good,Average,"Solid game, but the graphics could be better.",Offline,4
2913,38,The Witcher 3: Wild Hunt,35.2,Teens,48.43,PC,No,Capcom,Nintendo,2023,Sports,Yes,33.6,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,10
1144,14,Halo Infinite,34.1,Teens,55.96,PC,Yes,Nintendo,Electronic Arts,2015,RPG,No,23.4,Low,Excellent,Good,"Amazing game, but too many bugs.",Online,8
1005,4,Call of Duty: Modern Warfare 2,34.2,All Ages,37.93,PC,Yes,Nintendo,Activision,2023,Simulation,No,48.8,Ultra,Average,Poor,"Solid game, but the graphics could be better.",Offline,6
398,17,Kingdom Hearts III,43.0,Teens,54.59,PC,No,Bungie,Electronic Arts,2014,Fighting,Yes,56.5,Ultra,Poor,Good,"Disappointing game, but the graphics could be better.",Online,4
646,15,Hitman 3,35.6,All Ages,43.94,PlayStation,Yes,Innersloth,Take-Two Interactive,2022,Action,No,48.8,Ultra,Average,Excellent,"Great game, but too many bugs.",Online,8
413,23,Pokémon Scarlet & Violet,26.0,Teens,22.86,Xbox,No,Valve,Take-Two Interactive,2021,Adventure,Yes,46.3,Medium,Average,Poor,"Disappointing game, but the gameplay is amazing.",Online,7
37,27,Sid Meier’s Civilization VI,18.4,All Ages,28.62,Nintendo Switch,Yes,EA Sports,Activision,2011,Simulation,Yes,9.8,High,Poor,Excellent,"Solid game, but too many bugs.",Online,2
2235,25,Red Dead Redemption 2,31.8,Adults,44.23,Mobile,No,Capcom,Square Enix,2011,RPG,Yes,27.3,Low,Good,Good,"Great game, but the gameplay is amazing.",Online,7
420,8,Fall Guys,35.7,Adults,51.16,Nintendo Switch,Yes,Capcom,Valve,2012,RPG,Yes,40.1,Ultra,Average,Poor,"Amazing game, but too many bugs.",Offline,2
2773,31,Super Mario Odyssey,18.9,All Ages,21.82,Xbox,Yes,Innersloth,Capcom,2018,Strategy,No,28.8,Medium,Good,Poor,"Great game, but the gameplay is amazing.",Online,3
1484,25,Red Dead Redemption 2,30.0,Adults,47.22,Nintendo Switch,No,CD Projekt Red,Nintendo,2010,RPG,Yes,18.1,Low,Good,Excellent,"Solid game, but too many bugs.",Offline,8
2235,32,Super Smash Bros. Ultimate,30.0,Kids,31.96,Xbox,Yes,Nintendo,Capcom,2019,Fighting,No,49.3,Medium,Poor,Good,"Great game, but the graphics could be better.",Online,7
2519,31,Super Mario Odyssey,27.8,Adults,32.0,Nintendo Switch,Yes,Epic Games,Electronic Arts,2012,Strategy,Yes,42.6,Medium,Excellent,Average,"Disappointing game, but the graphics could be better.",Online,10
1102,34,Tetris,45.2,All Ages,57.78,PC,Yes,Rockstar Games,Nintendo,2010,Fighting,Yes,52.0,Medium,Average,Average,"Amazing game, but the gameplay is amazing.",Online,1
1984,26,Rocket League,23.5,Adults,24.0,PC,No,Capcom,Activision,2013,Sports,No,34.9,Ultra,Excellent,Average,"Amazing game, but too many bugs.",Offline,7
1963,9,Fortnite,26.0,All Ages,36.73,Nintendo Switch,Yes,Rockstar Games,Innersloth,2018,Fighting,No,22.7,Medium,Excellent,Poor,"Amazing game, but the gameplay is amazing.",Offline,8
1398,33,Tekken 7,28.7,Kids,26.57,PlayStation,No,EA Sports,Take-Two Interactive,2019,RPG,No,51.5,High,Average,Poor,"Solid game, but the gameplay is amazing.",Online,6
810,9,Fortnite,39.0,Adults,55.95,Mobile,Yes,Game Freak,Nintendo,2020,RPG,Yes,37.1,Medium,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Offline,5
2378,8,Fall Guys,24.7,Teens,39.45,Nintendo Switch,No,EA Sports,Epic Games,2014,RPG,Yes,11.4,Medium,Average,Good,"Amazing game, but the graphics could be better.",Offline,4
958,4,Call of Duty: Modern Warfare 2,34.9,All Ages,51.52,Xbox,No,EA Sports,Epic Games,2015,Sports,No,33.1,High,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Online,3
320,18,League of Legends,35.4,Teens,46.61,PC,No,Nintendo,Valve,2021,Puzzle,No,43.7,Ultra,Average,Average,"Amazing game, but the graphics could be better.",Offline,7
2523,21,Overwatch 2,34.4,Kids,58.19,Nintendo Switch,Yes,Bungie,Valve,2016,Fighting,Yes,16.7,High,Poor,Good,"Solid game, but too many bugs.",Offline,2
2874,33,Tekken 7,35.4,Kids,42.48,PlayStation,No,Innersloth,Square Enix,2019,Party,No,47.8,Low,Poor,Average,"Great game, but too many bugs.",Offline,1
514,34,Tetris,33.1,Kids,46.43,Mobile,No,Capcom,Valve,2018,Party,No,30.8,High,Good,Poor,"Solid game, but the graphics could be better.",Online,6
334,28,Spelunky 2,25.9,All Ages,41.7,PlayStation,No,Nintendo,Square Enix,2011,Adventure,No,18.3,Medium,Excellent,Poor,"Disappointing game, but the gameplay is amazing.",Online,5
1095,25,Red Dead Redemption 2,19.9,Adults,28.88,Xbox,No,Game Freak,Innersloth,2020,Adventure,No,13.9,Medium,Poor,Poor,"Amazing game, but the graphics could be better.",Online,7
2513,18,League of Legends,24.4,All Ages,20.91,Nintendo Switch,Yes,Epic Games,Innersloth,2011,Strategy,No,51.0,Low,Good,Average,"Solid game, but too many bugs.",Offline,3
724,12,Hades,25.9,All Ages,46.99,Nintendo Switch,Yes,Valve,Innersloth,2020,Simulation,No,13.1,Medium,Poor,Excellent,"Disappointing game, but the graphics could be better.",Offline,1
8,17,Kingdom Hearts III,32.5,Kids,50.86,Xbox,Yes,Nintendo,Take-Two Interactive,2013,RPG,Yes,21.8,Low,Good,Average,"Amazing game, but the graphics could be better.",Online,4
1720,11,Grand Theft Auto V,22.5,Kids,26.62,Mobile,No,Game Freak,Epic Games,2010,Adventure,Yes,33.5,Medium,Average,Poor,"Disappointing game, but too many bugs.",Offline,1
2004,29,Stardew Valley,16.4,Adults,31.28,Xbox,Yes,CD Projekt Red,Activision,2015,Adventure,Yes,8.4,High,Excellent,Good,"Amazing game, but the graphics could be better.",Offline,10
164,38,The Witcher 3: Wild Hunt,33.2,Kids,58.63,Mobile,No,Nintendo,Innersloth,2011,Simulation,Yes,12.9,Low,Excellent,Average,"Great game, but the graphics could be better.",Offline,1
781,1,Among Us,26.6,Adults,35.33,Xbox,No,Rockstar Games,Valve,2015,Strategy,Yes,24.4,High,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,2
1319,3,Bioshock Infinite,27.9,Kids,46.93,PC,Yes,Game Freak,Innersloth,2015,Shooter,Yes,12.6,Ultra,Good,Average,"Disappointing game, but too many bugs.",Offline,6
2406,21,Overwatch 2,28.1,All Ages,41.95,Nintendo Switch,No,Epic Games,Capcom,2023,Shooter,Yes,26.6,High,Good,Excellent,"Disappointing game, but too many bugs.",Online,10
2129,0,1000-Piece Puzzle,41.1,Kids,46.8,Xbox,Yes,Capcom,Nintendo,2015,Party,Yes,58.7,Ultra,Good,Average,"Great game, but too many bugs.",Offline,3
2822,22,Pillars of Eternity II: Deadfire,14.4,Teens,24.07,PC,No,EA Sports,Square Enix,2015,Action,Yes,10.9,Medium,Excellent,Poor,"Solid game, but the graphics could be better.",Offline,1
1299,24,Portal 2,43.9,Adults,49.81,Mobile,Yes,Game Freak,Square Enix,2012,Adventure,Yes,56.7,Ultra,Poor,Good,"Solid game, but too many bugs.",Online,5
921,23,Pokémon Scarlet & Violet,30.6,Adults,46.87,PlayStation,Yes,Bungie,Electronic Arts,2014,Sports,No,25.5,High,Average,Poor,"Solid game, but too many bugs.",Offline,1
2947,18,League of Legends,43.1,Teens,55.5,PlayStation,No,Capcom,Electronic Arts,2020,RPG,No,55.1,High,Good,Poor,"Great game, but too many bugs.",Online,2
1641,7,FIFA 24,29.9,Kids,49.42,PC,No,Capcom,Square Enix,2022,Simulation,Yes,16.7,Low,Average,Poor,"Amazing game, but the graphics could be better.",Offline,1
1845,12,Hades,36.9,Kids,37.22,Mobile,Yes,Valve,Activision,2022,RPG,No,55.4,High,Good,Excellent,"Great game, but the graphics could be better.",Offline,4
2970,25,Red Dead Redemption 2,16.7,Adults,23.52,Xbox,Yes,Bungie,Valve,2021,Action,No,22.7,Ultra,Average,Average,"Great game, but the graphics could be better.",Online,2
2873,39,Tomb Raider (2013),16.8,Kids,21.67,Xbox,No,CD Projekt Red,Take-Two Interactive,2018,Strategy,No,19.5,Medium,Average,Average,"Solid game, but the gameplay is amazing.",Offline,7
1591,23,Pokémon Scarlet & Violet,36.5,All Ages,58.04,Mobile,No,Capcom,Square Enix,2020,Party,No,24.7,Low,Excellent,Poor,"Disappointing game, but the gameplay is amazing.",Online,7
1103,19,Mario Kart 8 Deluxe,18.3,All Ages,28.95,Xbox,No,Epic Games,Epic Games,2012,Adventure,No,15.9,Ultra,Poor,Good,"Amazing game, but the graphics could be better.",Online,10
680,18,League of Legends,20.7,Adults,35.33,PC,Yes,EA Sports,Square Enix,2020,Puzzle,Yes,16.8,Medium,Average,Good,"Solid game, but the graphics could be better.",Online,5
1252,10,Ghost of Tsushima,26.7,Teens,32.25,Nintendo Switch,Yes,Bungie,Electronic Arts,2015,Adventure,No,37.2,High,Good,Excellent,"Great game, but the graphics could be better.",Offline,7
438,14,Halo Infinite,23.1,Teens,21.41,Nintendo Switch,Yes,Innersloth,Epic Games,2020,Action,Yes,36.2,Medium,Poor,Poor,"Great game, but the graphics could be better.",Online,8
946,38,The Witcher 3: Wild Hunt,33.8,Adults,51.89,PC,No,Rockstar Games,Activision,2011,Party,Yes,20.2,Medium,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,8
1284,13,Half-Life: Alyx,28.4,All Ages,29.78,Nintendo Switch,Yes,Nintendo,Nintendo,2016,Fighting,No,47.3,High,Average,Excellent,"Amazing game, but too many bugs.",Online,5
2824,15,Hitman 3,35.6,All Ages,48.12,Nintendo Switch,No,Bungie,Valve,2017,Shooter,No,35.3,Medium,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,2
2724,13,Half-Life: Alyx,29.5,All Ages,28.38,Mobile,No,EA Sports,Square Enix,2010,Action,No,52.1,Ultra,Excellent,Poor,"Great game, but too many bugs.",Offline,1
10,12,Hades,23.7,Teens,24.74,PlayStation,Yes,Epic Games,Square Enix,2015,Party,Yes,42.4,High,Poor,Excellent,"Solid game, but too many bugs.",Offline,3
158,27,Sid Meier’s Civilization VI,13.6,All Ages,24.05,Xbox,Yes,Rockstar Games,Activision,2014,Party,No,5.9,Medium,Average,Good,"Disappointing game, but the gameplay is amazing.",Offline,8
2916,28,Spelunky 2,25.6,Adults,45.93,Nintendo Switch,Yes,EA Sports,Electronic Arts,2019,Simulation,Yes,10.4,Ultra,Average,Good,"Disappointing game, but the gameplay is amazing.",Offline,2
2832,12,Hades,16.7,Kids,24.93,Nintendo Switch,Yes,Bungie,Innersloth,2011,Simulation,Yes,17.8,High,Good,Poor,"Disappointing game, but the gameplay is amazing.",Offline,1
1182,14,Halo Infinite,22.0,Teens,23.79,Mobile,No,Innersloth,Electronic Arts,2014,Sports,No,36.9,Low,Poor,Good,"Great game, but too many bugs.",Offline,8
2368,36,The Legend of Zelda: Breath of the Wild,17.7,All Ages,22.05,PlayStation,Yes,Rockstar Games,Valve,2016,Simulation,Yes,21.6,Medium,Good,Good,"Amazing game, but the gameplay is amazing.",Offline,3
1226,17,Kingdom Hearts III,20.5,All Ages,25.11,Mobile,Yes,Innersloth,Nintendo,2012,Shooter,Yes,23.6,Ultra,Average,Good,"Amazing game, but the gameplay is amazing.",Online,1
121,13,Half-Life: Alyx,37.2,Adults,40.43,Mobile,No,Capcom,Valve,2022,Adventure,No,54.7,Low,Average,Poor,"Great game, but the graphics could be better.",Online,7
2187,11,Grand Theft Auto V,24.5,Adults,20.57,Mobile,No,Rockstar Games,Innersloth,2020,Simulation,Yes,52.2,High,Excellent,Good,"Great game, but too many bugs.",Online,6
674,13,Half-Life: Alyx,24.4,Kids,36.15,Nintendo Switch,Yes,EA Sports,Take-Two Interactive,2022,Fighting,Yes,25.3,Medium,Excellent,Excellent,"Solid game, but the graphics could be better.",Online,6
2028,23,Pokémon Scarlet & Violet,35.0,Teens,54.18,PC,Yes,Valve,Valve,2010,Action,Yes,27.0,Medium,Poor,Poor,"Great game, but too many bugs.",Online,5
1284,37,The Sims 4,12.1,All Ages,20.7,Mobile,Yes,Epic Games,Nintendo,2020,Puzzle,No,9.4,Medium,Good,Excellent,"Solid game, but the graphics could be better.",Offline,3
1457,2,Animal Crossing: New Horizons,21.2,All Ages,35.97,Nintendo Switch,No,Nintendo,Take-Two Interactive,2023,Fighting,No,8.9,Ultra,Poor,Excellent,"Amazing game, but too many bugs.",Online,5
44,34,Tetris,31.6,Adults,49.7,Mobile,No,Rockstar Games,Nintendo,2021,Party,No,17.9,Ultra,Good,Poor,"Amazing game, but the gameplay is amazing.",Offline,1
816,13,Half-Life: Alyx,41.5,All Ages,59.4,PlayStation,No,Rockstar Games,Capcom,2016,Puzzle,Yes,45.3,Ultra,Poor,Average,"Amazing game, but the graphics could be better.",Online,1
1379,35,The Elder Scrolls V: Skyrim,42.7,Kids,46.56,Mobile,No,Capcom,Nintendo,2012,Adventure,No,59.9,Ultra,Excellent,Excellent,"Great game, but the gameplay is amazing.",Offline,2
98,35,The Elder Scrolls V: Skyrim,32.3,Teens,34.32,PlayStation,No,Epic Games,Nintendo,2020,Action,No,51.0,Medium,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Offline,7
1895,39,Tomb Raider (2013),44.8,Adults,52.76,Nintendo Switch,No,CD Projekt Red,Capcom,2021,Adventure,Yes,60.0,Low,Good,Excellent,"Amazing game, but too many bugs.",Online,1
2287,0,1000-Piece Puzzle,35.7,Kids,48.49,PlayStation,No,Rockstar Games,Epic Games,2021,Simulation,No,35.8,Medium,Good,Average,"Amazing game, but too many bugs.",Offline,2
475,32,Super Smash Bros. Ultimate,18.6,Adults,26.69,PlayStation,Yes,Bungie,Activision,2013,Action,No,16.8,High,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Online,10
2572,14,Halo Infinite,27.4,Teens,25.96,Xbox,Yes,CD Projekt Red,Nintendo,2022,Fighting,No,41.8,High,Poor,Excellent,"Disappointing game, but the graphics could be better.",Online,7
2605,31,Super Mario Odyssey,29.2,Kids,35.5,Xbox,No,CD Projekt Red,Take-Two Interactive,2023,Simulation,No,40.1,Ultra,Average,Good,"Amazing game, but the graphics could be better.",Offline,7
1416,1,Among Us,35.1,All Ages,48.03,Nintendo Switch,No,Innersloth,Epic Games,2012,Strategy,Yes,42.9,High,Poor,Average,"Great game, but the gameplay is amazing.",Online,5
9,6,Cuphead,25.0,All Ages,45.61,PC,No,Bungie,Capcom,2012,Strategy,No,8.4,Medium,Average,Excellent,"Solid game, but too many bugs.",Offline,4
1537,6,Cuphead,33.7,Kids,37.05,Xbox,Yes,Epic Games,Square Enix,2018,Simulation,Yes,52.2,Ultra,Good,Good,"Great game, but the graphics could be better.",Offline,10
1413,17,Kingdom Hearts III,32.7,Kids,50.72,Nintendo Switch,Yes,Nintendo,Activision,2012,Strategy,No,23.3,Ultra,Good,Poor,"Disappointing game, but the gameplay is amazing.",Offline,7
1863,21,Overwatch 2,25.7,All Ages,36.93,PC,Yes,Game Freak,Valve,2012,Action,No,28.3,High,Poor,Average,"Great game, but the graphics could be better.",Offline,10
1234,37,The Sims 4,29.2,Adults,42.28,Xbox,No,Rockstar Games,Activision,2023,Strategy,Yes,22.6,High,Excellent,Poor,"Great game, but too many bugs.",Online,10
616,21,Overwatch 2,30.3,All Ages,54.73,PlayStation,No,Capcom,Innersloth,2011,Action,No,14.9,Ultra,Poor,Excellent,"Disappointing game, but too many bugs.",Offline,5
2200,24,Portal 2,32.7,Kids,34.36,Nintendo Switch,No,Innersloth,Capcom,2010,Action,No,47.2,Medium,Excellent,Average,"Disappointing game, but too many bugs.",Offline,1
2458,8,Fall Guys,29.2,Adults,39.02,Nintendo Switch,No,Rockstar Games,Activision,2020,Simulation,Yes,34.2,Ultra,Good,Excellent,"Disappointing game, but too many bugs.",Offline,4
10,16,Just Dance 2024,20.2,Adults,26.94,Nintendo Switch,No,CD Projekt Red,Activision,2012,Action,Yes,19.7,Low,Average,Good,"Amazing game, but too many bugs.",Offline,10
552,3,Bioshock Infinite,24.9,All Ages,30.51,Xbox,Yes,Epic Games,Valve,2016,Adventure,No,37.7,Low,Excellent,Average,"Disappointing game, but too many bugs.",Online,3
2604,6,Cuphead,31.6,Teens,31.18,PlayStation,No,CD Projekt Red,Electronic Arts,2023,Action,Yes,57.0,Low,Excellent,Average,"Great game, but the gameplay is amazing.",Online,4
880,3,Bioshock Infinite,29.7,All Ages,31.55,PC,No,Nintendo,Take-Two Interactive,2017,Shooter,No,47.8,Low,Average,Good,"Great game, but the gameplay is amazing.",Online,6
268,9,Fortnite,36.0,All Ages,56.06,Nintendo Switch,Yes,Innersloth,Square Enix,2010,Action,No,24.3,High,Average,Excellent,"Great game, but the graphics could be better.",Offline,4
